date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:19:09	31362/31362	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48d85-7a82%22	https://colorlib.com/polygon/octopus/assets/vendor/codemirror/mode/css/css.js	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/vendor/codemirror/mode/css/css.js	(from https://colorlib.com/polygon/octopus/forms-advanced.html)
14:19:09	13132/13132	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48c89-334c%22	https://colorlib.com/polygon/octopus/assets/vendor/bootstrap-maxlength/bootstrap-maxlength.js	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/vendor/bootstrap-maxlength/bootstrap-maxlength.js	(from https://colorlib.com/polygon/octopus/forms-advanced.html)
14:19:09	2817/2817	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48c49-b01%22	https://colorlib.com/polygon/octopus/assets/vendor/ios7-switch/ios7-switch.js	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/vendor/ios7-switch/ios7-switch.js	(from https://colorlib.com/polygon/octopus/forms-advanced.html)
14:19:10	1282/1282	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48c1a-502%22	https://colorlib.com/polygon/octopus/assets/javascripts/forms/examples.advanced.form.js	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/javascripts/forms/examples.advanced.form.js	(from https://colorlib.com/polygon/octopus/forms-advanced.html)
14:19:10	40182/40182	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48ca6-9cf6%22	https://colorlib.com/polygon/octopus/assets/vendor/jquery-validation/jquery.validate.js	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/vendor/jquery-validation/jquery.validate.js	(from https://colorlib.com/polygon/octopus/forms-validation.html)
14:19:10	1203/1203	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48c1b-4b3%22	https://colorlib.com/polygon/octopus/assets/javascripts/forms/examples.validation.js	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/javascripts/forms/examples.validation.js	(from https://colorlib.com/polygon/octopus/forms-validation.html)
14:19:11	9458/9458	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48c42-24f2%22	https://colorlib.com/polygon/octopus/assets/vendor/bootstrap-wizard/jquery.bootstrap.wizard.js	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/vendor/bootstrap-wizard/jquery.bootstrap.wizard.js	(from https://colorlib.com/polygon/octopus/forms-wizard.html)
14:19:11	9512/9512	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48c1a-2528%22	https://colorlib.com/polygon/octopus/assets/javascripts/forms/examples.wizard.js	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/javascripts/forms/examples.wizard.js	(from https://colorlib.com/polygon/octopus/forms-wizard.html)
14:19:11	3870/3870	---MCZ	200	added ('OK')	text/css	etag:W/%225bc48f2c-f1e%22	https://colorlib.com/polygon/octopus/assets/vendor/jquery-datatables-bs3/assets/css/datatables.css	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/vendor/jquery-datatables-bs3/assets/css/datatables.css	(from https://colorlib.com/polygon/octopus/tables-advanced.html)
14:19:12	58827/58827	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%225bc4902e-e5cb%22	https://colorlib.com/polygon/octopus/assets/vendor/jquery-datatables/extras/TableTools/swf/copy_csv_xls_pdf.swf	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/vendor/jquery-datatables/extras/TableTools/swf/copy_csv_xls_pdf.swf	(from https://colorlib.com/polygon/octopus/tables-advanced.html)
14:19:12	443187/443187	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48ec7-6c333%22	https://colorlib.com/polygon/octopus/assets/vendor/jquery-datatables/media/js/jquery.dataTables.js	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/vendor/jquery-datatables/media/js/jquery.dataTables.js	(from https://colorlib.com/polygon/octopus/tables-advanced.html)
14:19:12	31444/31444	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc49023-7ad4%22	https://colorlib.com/polygon/octopus/assets/vendor/jquery-datatables/extras/TableTools/js/dataTables.tableTools.min.js	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/vendor/jquery-datatables/extras/TableTools/js/dataTables.tableTools.min.js	(from https://colorlib.com/polygon/octopus/tables-advanced.html)
14:19:12	14705/14705	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48f30-3971%22	https://colorlib.com/polygon/octopus/assets/vendor/jquery-datatables-bs3/assets/js/datatables.js	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/vendor/jquery-datatables-bs3/assets/js/datatables.js	(from https://colorlib.com/polygon/octopus/tables-advanced.html)
14:19:12	201/201	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48c17-c9%22	https://colorlib.com/polygon/octopus/assets/javascripts/tables/examples.datatables.default.js	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/javascripts/tables/examples.datatables.default.js	(from https://colorlib.com/polygon/octopus/tables-advanced.html)
14:19:12	2043/2043	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48c17-7fb%22	https://colorlib.com/polygon/octopus/assets/javascripts/tables/examples.datatables.row.with.details.js	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/javascripts/tables/examples.datatables.row.with.details.js	(from https://colorlib.com/polygon/octopus/tables-advanced.html)
14:19:13	724/724	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48c18-2d4%22	https://colorlib.com/polygon/octopus/assets/javascripts/tables/examples.datatables.tabletools.js	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/javascripts/tables/examples.datatables.tabletools.js	(from https://colorlib.com/polygon/octopus/tables-advanced.html)
14:19:13	5510/5510	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48c18-1586%22	https://colorlib.com/polygon/octopus/assets/javascripts/tables/examples.datatables.editable.js	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/javascripts/tables/examples.datatables.editable.js	(from https://colorlib.com/polygon/octopus/tables-editable.html)
14:19:13	285/285	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48c17-11d%22	https://colorlib.com/polygon/octopus/assets/javascripts/tables/examples.datatables.ajax.js	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/javascripts/tables/examples.datatables.ajax.js	(from https://colorlib.com/polygon/octopus/tables-ajax.html)
14:19:14	1890/1890	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48c14-762%22	https://colorlib.com/polygon/octopus/assets/javascripts/maps/examples.gmap.js	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/javascripts/maps/examples.gmap.js	(from https://colorlib.com/polygon/octopus/maps-google-maps.html)
14:19:14	144687/144687	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48c14-2352f%22	https://colorlib.com/polygon/octopus/assets/javascripts/maps/snazzy.themes.js	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/javascripts/maps/snazzy.themes.js	(from https://colorlib.com/polygon/octopus/maps-google-maps-builder.html)
14:19:14	653/653	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48c14-28d%22	https://colorlib.com/polygon/octopus/assets/javascripts/maps/examples.map.builder.js	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/javascripts/maps/examples.map.builder.js	(from https://colorlib.com/polygon/octopus/maps-google-maps-builder.html)
14:19:14	962/962	---MCZ	200	added ('OK')	text/css	etag:W/%225bc48cb0-3c2%22	https://colorlib.com/polygon/octopus/assets/vendor/jqvmap/jqvmap.css	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/vendor/jqvmap/jqvmap.css	(from https://colorlib.com/polygon/octopus/maps-vector.html)
14:19:15	631/631	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48c14-277%22	https://colorlib.com/polygon/octopus/assets/javascripts/maps/examples.vector.maps.js	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/javascripts/maps/examples.vector.maps.js	(from https://colorlib.com/polygon/octopus/maps-vector.html)
14:19:15	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2021%20Apr%202019%2011:19:15%20GMT	https://colorlib.com/polygon/octopus/assets/vendor/fonts/glyphicons-halflings-regular.eot	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/vendor/fonts/glyphicons-halflings-regular.eot	(from https://colorlib.com/polygon/octopus/assets/vendor/summernote/summernote-bs3.css)
14:19:15	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2021%20Apr%202019%2011:19:15%20GMT	https://colorlib.com/polygon/octopus/assets/vendor/fonts/glyphicons-halflings-regular.eot?	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/vendor/fonts/glyphicons-halflings-regulard41d.eot	(from https://colorlib.com/polygon/octopus/assets/vendor/summernote/summernote-bs3.css)
14:19:16	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2021%20Apr%202019%2011:19:16%20GMT	https://colorlib.com/polygon/octopus/assets/vendor/fonts/glyphicons-halflings-regular.woff	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/vendor/fonts/glyphicons-halflings-regular.woff	(from https://colorlib.com/polygon/octopus/assets/vendor/summernote/summernote-bs3.css)
14:19:17	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2021%20Apr%202019%2011:19:17%20GMT	https://colorlib.com/polygon/octopus/assets/vendor/fonts/glyphicons-halflings-regular.ttf	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/vendor/fonts/glyphicons-halflings-regular.ttf	(from https://colorlib.com/polygon/octopus/assets/vendor/summernote/summernote-bs3.css)
14:19:17	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2021%20Apr%202019%2011:19:17%20GMT	https://colorlib.com/polygon/octopus/assets/vendor/fonts/glyphicons-halflings-regular.svg	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/vendor/fonts/glyphicons-halflings-regular.svg	(from https://colorlib.com/polygon/octopus/assets/vendor/summernote/summernote-bs3.css)
14:19:18	14017/14017	---MCZ	200	added ('OK')	text/css	etag:W/%225bc48bff-36c1%22	https://colorlib.com/polygon/octopus/assets/stylesheets/invoice-print.css	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/stylesheets/invoice-print.css	(from https://colorlib.com/polygon/octopus/pages-invoice-print.html)
14:19:18	116/116	---M--	200	added ('OK')	image/png	etag:%225bc48c90-74%22	https://colorlib.com/polygon/octopus/assets/vendor/owl-carousel/grabbing.png	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/vendor/owl-carousel/grabbing.png	(from https://colorlib.com/polygon/octopus/assets/vendor/owl-carousel/owl.carousel.css)
14:19:19	1517/1517	---M--	200	added ('OK')	image/gif	etag:%225bc48c8f-5ed%22	https://colorlib.com/polygon/octopus/assets/vendor/owl-carousel/AjaxLoader.gif	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/vendor/owl-carousel/AjaxLoader.gif	(from https://colorlib.com/polygon/octopus/assets/vendor/owl-carousel/owl.theme.css)
14:19:19	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2021%20Apr%202019%2011:19:19%20GMT	https://colorlib.com/polygon/octopus/assets/ajax/assets/images/projects/project-1.jpg	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/ajax/assets/images/projects/project-1.jpg	(from https://colorlib.com/polygon/octopus/assets/ajax/ui-elements-modals-ajax.html)
14:19:19	3121/3121	---M--	200	added ('OK')	image/png	etag:%225bc48e6f-c31%22	https://colorlib.com/polygon/octopus/assets/vendor/jstree/themes/default/32px.png	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/vendor/jstree/themes/default/32px.png	(from https://colorlib.com/polygon/octopus/assets/vendor/jstree/themes/default/style.css)
14:19:20	1720/1720	---M--	200	added ('OK')	image/gif	etag:%225bc48e6f-6b8%22	https://colorlib.com/polygon/octopus/assets/vendor/jstree/themes/default/throbber.gif	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/vendor/jstree/themes/default/throbber.gif	(from https://colorlib.com/polygon/octopus/assets/vendor/jstree/themes/default/style.css)
14:19:20	1413/1413	---M--	200	added ('OK')	image/png	etag:%225bc48e6e-585%22	https://colorlib.com/polygon/octopus/assets/vendor/jstree/themes/default/40px.png	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/vendor/jstree/themes/default/40px.png	(from https://colorlib.com/polygon/octopus/assets/vendor/jstree/themes/default/style.css)
14:19:20	560/560	---M--	200	added ('OK')	image/png	etag:%225bc48ca1-265%22	https://colorlib.com/polygon/octopus/assets/vendor/select2/select2.png	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/vendor/select2/select2.png	(from https://colorlib.com/polygon/octopus/assets/vendor/select2/select2.css)
14:19:21	1849/1849	---M--	200	added ('OK')	image/gif	etag:%225bc48c9a-739%22	https://colorlib.com/polygon/octopus/assets/vendor/select2/select2-spinner.gif	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/vendor/select2/select2-spinner.gif	(from https://colorlib.com/polygon/octopus/assets/vendor/select2/select2.css)
14:19:21	845/845	---M--	200	added ('OK')	image/png	etag:%225bc48c94-34d%22	https://colorlib.com/polygon/octopus/assets/vendor/select2/select2x2.png	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/vendor/select2/select2x2.png	(from https://colorlib.com/polygon/octopus/assets/vendor/select2/select2.css)
14:19:21	8817/8817	---M--	200	added ('OK')	image/png	etag:%225bc48e6b-2271%22	https://colorlib.com/polygon/octopus/assets/vendor/bootstrap-colorpicker/img/bootstrap-colorpicker/saturation.png	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/vendor/bootstrap-colorpicker/img/bootstrap-colorpicker/saturation.png	(from https://colorlib.com/polygon/octopus/assets/vendor/bootstrap-colorpicker/css/bootstrap-colorpicker.css)
14:19:21	2972/2972	---M--	200	added ('OK')	image/png	etag:%225bc48e6a-b9c%22	https://colorlib.com/polygon/octopus/assets/vendor/bootstrap-colorpicker/img/bootstrap-colorpicker/hue.png	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/vendor/bootstrap-colorpicker/img/bootstrap-colorpicker/hue.png	(from https://colorlib.com/polygon/octopus/assets/vendor/bootstrap-colorpicker/css/bootstrap-colorpicker.css)
14:19:22	3271/3271	---M--	200	added ('OK')	image/png	etag:%225bc48e6a-cc7%22	https://colorlib.com/polygon/octopus/assets/vendor/bootstrap-colorpicker/img/bootstrap-colorpicker/alpha.png	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/vendor/bootstrap-colorpicker/img/bootstrap-colorpicker/alpha.png	(from https://colorlib.com/polygon/octopus/assets/vendor/bootstrap-colorpicker/css/bootstrap-colorpicker.css)
14:19:22	2837/2837	---M--	200	added ('OK')	image/png	etag:%225bc48e6a-b15%22	https://colorlib.com/polygon/octopus/assets/vendor/bootstrap-colorpicker/img/bootstrap-colorpicker/hue-horizontal.png	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/vendor/bootstrap-colorpicker/img/bootstrap-colorpicker/hue-horizontal.png	(from https://colorlib.com/polygon/octopus/assets/vendor/bootstrap-colorpicker/css/bootstrap-colorpicker.css)
14:19:22	3635/3635	---M--	200	added ('OK')	image/png	etag:%225bc48e6a-e33%22	https://colorlib.com/polygon/octopus/assets/vendor/bootstrap-colorpicker/img/bootstrap-colorpicker/alpha-horizontal.png	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/vendor/bootstrap-colorpicker/img/bootstrap-colorpicker/alpha-horizontal.png	(from https://colorlib.com/polygon/octopus/assets/vendor/bootstrap-colorpicker/css/bootstrap-colorpicker.css)
14:19:23	9548/9548	---M--	200	added ('OK')	image/png	etag:%225bc48d19-27e0%22	https://colorlib.com/polygon/octopus/assets/vendor/dropzone/images/spritemap.png	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/vendor/dropzone/images/spritemap.png	(from https://colorlib.com/polygon/octopus/assets/vendor/dropzone/css/dropzone.css)
14:19:23	35675/35675	---M--	200	added ('OK')	image/png	etag:%225bc48d19-8b5b%22	https://colorlib.com/polygon/octopus/assets/vendor/dropzone/images/spritemap@2x.png	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/vendor/dropzone/images/spritemap@2x.png	(from https://colorlib.com/polygon/octopus/assets/vendor/dropzone/css/dropzone.css)
14:19:23	212/212	---M--	200	added ('OK')	image/png	etag:%225bc48f2d-470%22	https://colorlib.com/polygon/octopus/assets/vendor/jquery-datatables-bs3/assets/images/sort_both.png	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/vendor/jquery-datatables-bs3/assets/images/sort_both.png	(from https://colorlib.com/polygon/octopus/assets/vendor/jquery-datatables-bs3/assets/css/datatables.css)
14:19:23	160/160	---M--	200	added ('OK')	image/png	etag:%225bc48f2e-45e%22	https://colorlib.com/polygon/octopus/assets/vendor/jquery-datatables-bs3/assets/images/sort_asc.png	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/vendor/jquery-datatables-bs3/assets/images/sort_asc.png	(from https://colorlib.com/polygon/octopus/assets/vendor/jquery-datatables-bs3/assets/css/datatables.css)
14:19:24	1127/1127	---M--	200	added ('OK')	image/png	etag:%225bc48f2d-467%22	https://colorlib.com/polygon/octopus/assets/vendor/jquery-datatables-bs3/assets/images/sort_desc.png	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/vendor/jquery-datatables-bs3/assets/images/sort_desc.png	(from https://colorlib.com/polygon/octopus/assets/vendor/jquery-datatables-bs3/assets/css/datatables.css)
14:19:24	1050/1050	---M--	200	added ('OK')	image/png	etag:%225bc48f2d-41a%22	https://colorlib.com/polygon/octopus/assets/vendor/jquery-datatables-bs3/assets/images/sort_asc_disabled.png	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/vendor/jquery-datatables-bs3/assets/images/sort_asc_disabled.png	(from https://colorlib.com/polygon/octopus/assets/vendor/jquery-datatables-bs3/assets/css/datatables.css)
14:19:24	1045/1045	---M--	200	added ('OK')	image/png	etag:%225bc48f2d-415%22	https://colorlib.com/polygon/octopus/assets/vendor/jquery-datatables-bs3/assets/images/sort_desc_disabled.png	C:/Users/Zefarak/Desktop/grigoris/admin/colorlib.com/polygon/octopus/assets/vendor/jquery-datatables-bs3/assets/images/sort_desc_disabled.png	(from https://colorlib.com/polygon/octopus/assets/vendor/jquery-datatables-bs3/assets/css/datatables.css)
